,user_id,parent_asin,title_y,weighted_rating
194337,81933,8360,eXtremeRate ThumbsGear Interchangeable Ergonomic Thumbstick for Xbox Series X & S/Xbox One/Xbox One Elite/Xbox One S & X Controller w/ 3 Height Domed & Concave Grip Adjustable Joystick - Chrome Silver,4.358953849185264
194395,15384,4320,Hidden Colors Collection 1 2 3 4 & 1804: The Hidden History of Haiti,4.550539426384683
194435,14171,5174,"Bullet Buttons for Xbox One Controller, COCOTOP Raplacement Parts Bullet Thumbsticks and A B X Y Buttons Set Mod Kits for Xbox one / Xbox ONE Elite Controller Joystick",4.11367792537709
194515,1488,5335,Mortal Kombat 11 (Nintendo Switch),4.555218623818616
194518,50944,7344,"TV Dock for Nintendo Switch, Replacement for Nintendo Switch Dock TV Station Portable Charging Docking Playstand Charge and Play with Type C to HDMI TV Adapter, USB 3.0 2.0 (Light Black)",4.2841622197053955
194644,14590,4188,"Protective Carrying Case Compatible NEW 3DS XL, with Hard Cover and 2 pcs Screen Protectors, AFUNTA Hard Shell Travel Bag, Protective Films for Top and Bottom Screen",4.284810313016683
194684,11058,5772,Nintendo Amiibo - Pichu (Super Smash Bros. Series) - Switch,4.586921313483465
194695,11058,5598,Timmy & Tommy Nook amiibo - Nintendo Wii U,4.649756699981684
194912,8953,10653,"[Improved Version] Dockable Clear Case for Nintendo Switch OLED 2021, FANPL Protective Case Cover for Switch OLED and Joy Con Controller - Strong and Durable, Not Easy to Fall Off",3.8063007086311753
194952,107026,4258,W4W Remote Control Compatible with Super Nintendo SNES - 7 Pin Connector - Pack of Two Controllers (2 Pack),4.210777538714005
194994,46239,3789,MICROSOFT Xbox ONE/PC Controller Wireless Minecraft Pig Pink Special Limited Edition [EU Import],4.547014570127233
195001,122148,7597,"4 x Thumbsticks Replacement for Xbox One, for PS4 Controllers(Not for Scuf PS4), 2 Pairs Analog Joysticks Grip Replacement Parts for Xbox One S Slim, for Xbox one X(4Pcs-Red)",4.458054822077693
195006,102586,8137,"RTop Controller Battery Pack for Xbox Series X|S, Xbox One/One X/One S Elite, 2 Pack 1100mAh Rechargeable Battery Pack for Xbox Series X/Xbox Series S/Xbox One/Xbox One X/Xbox One S Elite Controller",4.332076880462921
195128,23104,7638,"Niclogi Protective Case for Nintendo Switch Lite, Hard Cover Case Compatible with Nintendo Lite with 2 Thumb Grip Caps",4.373709805140232
195214,4289,7565,"Wireless Controller for Xbox One/Xbox One S/Xbox One X/Xbox Series X/PS3/PC, 2.4G Wireless Game Controller with Dual Vibration Black",3.9366907552944106
195398,104095,7885,ASTRO Gaming A10 Headset for Xbox One/Nintendo Switch / PS4 / PC and Mac - Wired 3.5mm and Boom Mic by Logitech - Eco-Friendly Packaging - (Red/Black),4.288308725176227
195425,11474,9060,"HEYSTOP Nintendo Switch OLED Case, Large Carrying Storage Bag with 18 Games Cartridges, Portable Travel All Protective Hard Shell Case for Switch Console, Pro Controller, Dock, Accessories",4.6159889878552836
195443,52101,10205,30-In-1 Game Collection - Nintendo Switch Standard Edition,4.293718490099971
195540,106008,2682,Assassins Creed Chronicles (PS4),4.282933426406676
195553,82581,6426,"Retro-Bit Sega Genesis 2.4 GHz Wireless Controller 8-Button Arcade Pad for Sega Genesis Original/Mini, Switch, PC, Mac – Includes 2 Receivers & Storage Case (Clear Blue)",4.399231958537911
195723,73693,9132,Farming Simulator 22 - PS5 - PlayStation 5,4.383264099660072
195866,83525,5558,"Divoom Tivoo Max Smart Portable Bluetooth LED Speaker with APP-Controlled Pixel Art Animation, Notification and Build- in Clock/Alarm, 6.42X7.26X3.39 inch (Black)",4.5308605378223055
195891,81825,1109,Ear Force X31 Digital RF Wireless Game Audio + Xbox Live Chat,4.167080649651282
196070,57855,3675,Monopoly (Nintendo Switch),4.63216375595492
196315,95189,4473,Replacement Bumper Trigger,3.9603229427423616
196398,91572,6073,Controller Gear Nintendo Switch Skin & Screen Protector Set - Pokemon - Pikachu Vs Charizard Set 1 - Nintendo Switch,4.398012990294418
196404,7143,7311,"Ferkurn Thumb Grip Cap Joystick Cap for Switch Joy-con& Switch Lite& Switch OLED, Kawaii Joycon Grip Button Stick Cover Controller 3D Analog Comfort Ergonomic Kit Accessories Part Cute Skin",4.386065946262002
196520,100534,2321,Disney Infinity 3.0: Star Wars Starter Pack (Xbox 360),3.960652564836276
196557,123335,5770,EG STARTS 2 Player Arcade Games DIY Kit Parts 2 Ellipse Oval Joystick Handles + 20 LED lit Arcade Buttons (Red & Blue Kit),4.337046864819293
196582,110876,6550,"COOWPS Switch Lite Case Compatible with Nintendo Switch Lite 2019, Hard Shell Protective Switch Lite Carrying Case for Nintendo Switch Lite Games and Accessories, Mandala Galaxy",4.462224348376815
196714,77996,9907,"2.4Ghz Wireless Gaming Headset for PC, PS5, PS4, MacBook, with Microphone, Over-Ear Bluetooth Gaming Headphones for Cell Phone, Soft Earmuff - 40 Hours Playtime, Only Wired Mode for Xbox Series, Red",4.286683480693998
196717,45306,8413,Madden NFL 21 - Xbox One (Xbox Series X),4.415502967459963
196770,29324,9012,Pj Masks: Heroes of The Night - Nintendo Switch,4.599368104157588
196838,59039,8507,"Machine-Ya 2 Pack Wii Motion Plus Adapter,with Silicon Case for wii Remote Controller- External Remote Motion Plus Sensor Controller Wii U Motion Plus (White)",4.355180454319761
196847,16166,9486,"TRELC Ergonomic Mouse, 2.4G Wireless Vertical Optical Mouse with Adjustable Sensitivity (1000/1600/2400 DPI), 6 Buttons for PC, Desktop, Laptop, Notebook (Black)",4.386409677812944
196854,82816,4392,Captain Toad: Treasure Tracker (Nintendo Switch),4.654863396185559
196864,46213,9699,"2 Pack 2.4 GHz Wireless USB Controller Compatible with Super NES Games, SAFFUN SNES Retro USB PC Super Classic Controller for Windows PC MAC Linux Genesis Raspberry Pi Retropie (Purple / Gray)",4.221180699767418
196904,54955,2174,Wii Fit U (Software Only),4.398286413912931
196982,17025,9241,"eXtremeRate Multi-Colors Luminated D-pad Thumbsticks Start Back Sync ABXY Buttons for Xbox Series X/S Controller, 7 Colors 9 Modes DTF LED Kit for Xbox Series X/S Controller - Controller NOT Included",4.169310724440222
196986,118841,9512,"momen Switch Controller,Wireless Pro Controller for Nintendo Switch/Switch Lite, Gamepad with Adjustable LED Joystick, Wake-up Function, Adjustable Turbo, Dual Vibration and Wake up Function",4.168671495097557
197066,46460,7999,"Classic Retro Game Console, AV Output NES Video Game Console Built-in 620 Games with 2 Classic Controllers …",3.9243109150423994
197440,64772,6919,"Switch Accessories Bundle for Nintendo Switch, Kit with Carrying Case,Screen Protector,Charging Dock,Compact Playstand,Switch Game Case,Joystick Cap,Grip, Steering Wheel for Nintendo Switch (21-in-1)",4.282859545135709
197458,830,6558,Railay Wireless Game Controller Compatible with PS-4 Console,3.84806024165446
197613,23749,2963,"MPF Products 570mAh LIP1359 Battery Replacement Compatible with Sony Playstation 3 PS3 Dualshock 3 Wireless Controller CECHZC2E, CECHZC2U with Installation Tools",4.331971573300848
197715,102291,162,Metroid Fusion,4.3397275615096795
197746,15562,5904,"60% Mechanical Keyboard, RGB LED Backlit, Gateron Optical Switch, Macros, Waterproof, Ergonomic USB Wired Gaming Keyboard for PC/Mac Gamer",4.353763608829343
197767,114886,6596,"ANNE PRO 2D, 60% Wired/Wireless Mechanical Keyboard (Kailh Jellyfish Switch/White Case) - Full Keys Programmable - True RGB Backlit - Tap Arrow Keys - Double Shot PBT Keycaps - NKRO - 1900mAh Battery",4.584428646763719
197914,34706,6228,Nintendo Switch Lite - Gray with SanDisk 256GB MicroSDXC UHS-I Card for Nintendo Switch,4.575028357040637
197993,107817,9802,"eXtremeRate Clear Atomic Purple Joycon Handheld Controller Housing (D-Pad Version) with Full Buttons, DIY Replacement Shell Case for Nintendo Switch & Switch OLED Joy-Con – Console Shell NOT Included",4.360074308261189
198022,54233,2891,Air Conflicts: Secret Wars - PlayStation 4,4.0728000963973905
198114,115860,9099,"Punkston TK87 Mechanical Gaming Keyboard, RGB Rainbow LED Backlit TKL 87 Keys Anti-Ghosting PC Gaming Wired Keyboard for Windows/Mac (Red Switch, Black)",4.396482489466639
198224,4179,841,Wii Fit - Nintendo Wii,4.352615188746271
198423,25664,7850,"Console Charger for Wii U, AC Adapter Power Supply Replacement for Nintendo WiiU Console (Not Compatible with Nintendo Wii)",4.385897240269243
198626,31801,656,Dragon Quest V: Hand of the Heavenly Bride - Nintendo DS,4.534659178225824
198786,86634,7676,"2023 Switch Just Dance Strap,LeyuSmart DANCE Gift, Just Dance Wristband Strap for Nintendo Switch Just Dance 2022 2021 2020 2019, Boxing Design (Free The Hands,Dance Freely with Rhythm), Pack of Joycon RedBlue",4.365879988164111
198897,61366,8761,"Custom PS5 Standard Skin with Your Picture and Create Your Own Design,Custom Playstation 5 Skin for Controller and Console",4.357523392816114
198905,109474,4846,Rinbers® Pack of 2 JDS-040 FJDS-040 Replacement Charging Port Micro USB Adaptor Charger Socket Circuit Board with 12 Pin Flex Cable for Sony PS4 4th Gen DualShock 4 Controller,4.347006841520588
199013,16553,5892,Mechanical Gaming Keyboard - MK1 RED LED Backlit Mechanical Keyboards - Small Compact 87 Key Metal Mechanical Computer Keyboard USB Wired Blue Equivalent Switches for Windows PC Gamers - Black,4.388904340818517
199048,10167,3510,amiibo Splatoon2 Squid Boy Girl set Japan Japanese ver. Nintendo,4.48144010121726
199092,120889,4942,Nickelodeon Kart Racers (Nintendo Switch),4.542464887882158
199223,20676,2261,Scuf Gaming International Elite Precision Thumbsticks and Pro Grip Handles - Xbox One,4.172491884254585
199248,54142,4363,Tropico 6 - Xbox One,4.451815473597591
199275,59382,9043,AC Power Supply + Audio Video RCA AV Cable Adapter Cord To External TV Screen Monitor For Super Nintendo SNES Nes Genesis 1 Systems Game Console Bundle Set,4.406668714365371
199327,72468,7169,Azduou N64 to HDMI Converter Converts N64 Game Console Video Signal to HDMI Signal Easily Connect The Game Console to HDTV Adapter/Converter（Support N64，SNES，SFC，NGC）,4.351083238326696
199345,27681,6441,SADES PS4 Controller,3.908765159794828
199357,56220,7546,"Portable Travel Carrying Case for Leaf Crossing for Nintendo Switch, Shoulder Storage Bag Backpack for Nintendo Switch Lite Console Ca",4.5007431122208645
199538,95227,4598,Assassin's Creed Odyssey: Standard Edition - Xbox One [Digital Code],4.331865939097899
199662,47689,7956,"uowlbear Xbox One Power Supply Brick with Power Cord, Replacement AC Adapter Charger for Xbox One Console 100-240V Auto Voltage Low Noise Version -Built in Silent Fan",4.22911963064985
199820,2024,5690,Nintendo Switch Carrying Case Black,4.54086651283168
200366,12256,6388,"PUZZLEK Slim Carrying Case for Nintendo Switch Lite, Portable Protective Hard Shell Travel Case for Switch Lite Console & Accessories, 10 Game Cartridge…",4.6781868637696995
200741,60415,10271,"Black Shark 2.4Ghz Wireless Gaming Headset for PC PS4 PS5 Laptops,Over-Ear Bluetooth 5.2 Gaming Headphones with Detachable Ultra-Clear Microphone,60 Hours Playtime, 3.5mm Wired Mode for Xbox Series",4.090162556033276
200892,29277,10408,Retro Fighters StrikerDC Dreamcast Controller - Blue,4.412279381247453
201081,93957,3330,"TRADERPLUS 6FT AV to RCA Composite Cable Cord for Sony Playstation 2 (PS2), Playstation 3 (PS3)",4.333214101642385
201094,13876,7399,Skull & Co. GripCase: A Dockable Protective Case with Replaceable Grips [to fit All Hands Sizes] for Nintendo Switch [No Carrying Case] - Animal Crossing,4.683664797942199
201095,13876,7325,"Carrying Case for Switch with 2PCS Silicone Thumb Grip Caps, [for Animal New Horizons Edition] Protective Portable Slim Travel Cover Bag for NS Lite/Switch Controller",4.554108247180324
201352,98897,3485,PlayStation 4 Slim 1TB Console - Black (Renewed),4.3722289017588905
201371,73017,8552,"Vimbo Gaming Headset with Microphone for PS5 PS4,Xbox One,Laptops,PC,Phones, Stereo Over Ear Gaming Headphones with Noise-Canceling Microphone and LED Light",4.427110148683042
201609,33671,4834,ARK: Survival Evolved (Nintendo Switch),4.220637604901587
201738,52864,441,Nintendo Entertainment System Action Set,4.28399146196637
201846,26967,9083,Retro Sticker Underlay - Glossy Vinyl Decal Compatible with PS5 (2 Pack),4.491226365341861
201997,33331,880,KMD Xbox 360 Live Gaming Headset with Mic,3.9610203178029675
202052,75859,6170,Deal4GO Left Right Slide Rail Slider Bracket with Sensor Flex Cable Replacement for Nintendo Switch Console Slide Bar,4.486682420986393
202054,81734,1619,Mad Max (PS4),4.213468316451839
202172,46259,6014,Nintendo Amiibo - Ivysaur - Super Smash Bros. Series - Switch,4.675360163001484
202350,41542,2473,"HORI Real Arcade Pro.V Kai Fighting Stick for Xbox One, Xbox 360, & Windows PC",4.282191401467836
202685,42915,6058,Sliq Gaming PS4|PS5 Pro-Hex Thumb Stick Grips – PlayStation 4|5,4.216506697931949
202741,106793,3982,NSW MONOPOLY FOR NINTENDO SWITCH (US) [video game] [video game],4.393876454236429
202780,49310,2292,"LEGO Dimensions, Ninjago Team Pack",4.282218061046477
202847,71934,10021,"PlayVital Chubby Piggy Joystick Caps for Nintendo Switch, Thumbstick Caps for Switch Lite, Analog Cover for Switch OLED Joycon Thumb Grip Caps for Switch & Switch Lite & Switch OLED - Millennial Pink",4.682916665380822
203195,49991,4978,"SteelSeries Arctis 3 Bluetooth - Wired Gaming Headset + Bluetooth - For Nintendo Switch, PC, PS5/PS4, Xbox Series X|S|One, VR, Android, and iOS - Black",4.220101563215831
203296,76436,6868,SonyHoliday Bundle - Playstation 4 1TB Slim- Jet Black,4.568411726038614
203317,125643,7296,"YHT Wireless Joy Pad Controller for Switch, Replacement with Redesigned Ergonomic Hand Grip Comfortable Handheld Gamepad Remote(Purple&Yellow)",4.146043873479723
203429,4364,7402,Wii Guitar Hero for Wii Controller Wireless Compatible with Guitar Hero Wii Rock Band 2 Games Guitar Hero World Tour Bundle,4.223479188773683
203487,3749,6280,[Update Version] NS Joycon Handheld Controller Housing DIY Replacement Shell Case for Nintendo Switch Joy-Con (L/R) Without Electronics,4.225502743699679
203532,64219,10378,Grand Theft Auto: The Trilogy - The Definitive Edition - Nintendo Switch,4.636245061430741
203857,60207,9218,"Monzlteck Wall Mount Holer for Xbox Series S,All Metal Vertical Hanging On Wall with Power Botton Left/Right,Wall Shelf Bracket for XSS",4.551620902859894
203862,60207,4781,Friday The 13th: The Game Ultimate Slasher Edition - Xbox One,4.454152063310602
203866,91058,2991,2K Games Bioshock: The Collection (Xbox One),4.410940921102167
204088,52411,1189,Monster Hunter Portable 3rd HD Ver. for PS3 (Japanese Language Import),4.224272213243723
204098,55919,8527,TALK WORKS PS5 Controller Charger Station for PlayStation 5 - Fast Charging Dock Stand with Dual Detachable USB C Adapters,4.5330807455597215
204133,107689,2398,"WEme 2-in-1 Micro USB 3.0 & 2.0 OTG Adapter, Micro USB Male to USB 3.0 Female A Converter for Samusung S6 Edge S4 S3 Android or Windows Smart Phones Tablets with On The Go Function",4.44449280525168
204294,78563,10197,"EKSA Gaming Mouse, Wired Ergonomic Gaming Mice with 7 Programmable Buttons, Chroma RGB 6 Backlit& Adjustable 8000DPI for Windows PC Gamers (EM100)",4.410520831107366
204305,120637,2251,Meta Knight amiibo - Japan Import (Super Smash Bros Series),4.654463729702834
204323,108627,10328,"Puning Power Supply Brick for Xbox One,100V-240V AC Adapter Power Supply Compatible with Xbox One Console",4.1743533021099095
204448,33148,5268,Game Boy Color - Atomic Purple (Renewed),4.391757011097071
204509,110587,9913,"Gaming Headset for PC, Xbox One Headset with Detachable Cat Ear Headphones, PS5 Headset with Noise Canceling Microphone, PS4 Headset with 7.1 Surround Sound, LED Lights Black",4.284493034959591
204589,99408,9015,"HUO JI E-Yooso Z-88 RGB Mechanical Gaming Keyboard, Red Switches, 60% Compact 81 Keys Hot Swappable for Mac, PC, Cute Pink",4.552336692765197
204618,106697,6330,Switch Wireless Controller Joypads CHASDI. Pair of Remote Motion Controllers with Micro USB Charging Cable & Joy-Con Alternative Compatible with Nintendo Switch (Gold Black),3.956081838544833
204963,56113,1897,Microsoft Xbox Console,4.006585306525867
204980,82308,2830,"Beastron Aula Excalibur One Handed Mechanical Gaming Keyboard, Blue Switches, Software Customizable RGB Backlit Effects, 8 Programmable Macro Keys, and Removable Wrist Rest",3.9347785848762933
205379,40008,7561,"Nintendo Switch Game Card Case, Game Card Holder for Nintendo Switch Games with 16 Card Slots (Question Block Yellow)",4.454611408058015
205395,92501,10081,Sleeping Dogs Definitive Edition (PS4),4.430767942316649
205418,53440,7979,"Aokin N64 AV Cable, Audio Video AV Cable Cord for Nintendo 64 N64, Super Nintendo SNES, Gamecube GC, 1.8M/6FT",4.397044321274148
205444,38535,8114,Five Nights at Freddy's - Help Wanted (Nintendo Switch),4.545016139031114
205680,17506,7354,"Wired Gaming Keyboard and Mouse Combo with Gaming Mouse Pad and Headset,4 in 1 Gaming Set 100% Full Size LED RGB Light up Ergonomic Gaming Bundle for Teclado Gamer/Computer PC Game/PS4/PS5/XBox Black",4.168944001030485
